Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2018010082051,1,1,3,1,86,11,2,5,1,0,0,2,0,1,10
2018010082053,1,1,1,1,17,4,3,0,0,0,0,0,4,1,9
2018010082057,2,1,1,1,26,6,3,0,0,0,0,0,1,1,4
2018010082058,1,1,3,1,22,5,2,5,1,0,0,2,0,1,3
2018010082059,2,1,2,2,46,8,3,0,0,1,0,0,9,1,5
2018010082065,1,1,1,1,58,9,3,0,0,0,0,0,8,1,4
2018010082067,1,1,2,2,18,4,2,0,0,2,0,0,9,1,1
2018010082069,1,1,3,2,47,8,2,4,4,0,0,2,0,1,4
2018010082078,1,1,1,1,45,7,3,0,0,0,0,0,9,1,6
2018010082081,1,1,1,1,45,7,3,0,0,0,0,0,19,1,4
2018010082081,2,2,1,1,31,6,3,0,0,0,0,0,9,1,9
2018010082084,1,1,3,2,11,3,2,1,1,0,0,2,0,1,4
2018010082085,1,1,1,1,38,7,3,0,0,0,0,0,1,1,5
2018010082095,1,1,1,1,34,6,3,0,0,0,0,0,19,1,4
2018010082095,2,2,2,1,44,7,2,0,0,0,0,0,21,1,4
2018010082098,1,1,1,2,47,8,3,0,0,0,0,0,9,1,10
2018010082106,2,1,1,2,25,5,3,0,0,0,0,0,1,1,4
2018010082109,2,1,1,1,53,8,3,0,0,0,0,0,20,1,9
2018010082116,1,1,1,1,51,8,3,0,0,0,0,0,9,1,8
2018010082116,2,2,1,1,26,6,3,0,0,0,0,0,9,1,2
2018010082121,1,1,1,1,23,5,3,0,0,0,0,0,1,1,3
2018010082126,1,1,1,1,21,5,3,0,0,0,0,0,9,1,3
2018010082145,2,1,1,1,39,7,3,0,0,0,0,0,2,1,7
2018010082146,1,1,2,2,33,6,3,0,0,0,3,0,11,-1,-1
2018010082146,1,2,2,1,52,8,3,0,0,0,3,0,11,1,3
2018010082164,1,1,1,1,49,8,3,0,0,0,0,0,9,1,2
2018010082164,2,2,1,1,42,7,3,0,0,0,0,0,1,1,2
2018010082167,1,1,1,1,16,4,3,0,0,0,0,0,2,1,4
2018010082175,2,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2018010082183,1,1,3,1,32,6,3,1,3,0,0,2,0,1,8
2018010082184,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
2018010082202,2,1,1,1,29,6,3,0,0,0,0,0,8,1,6
2018010082212,1,1,1,1,24,5,3,0,0,0,0,0,1,1,6
2018010082220,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,2
2018010082225,1,1,1,1,28,6,3,0,0,0,0,0,9,1,10
2018010082225,2,2,1,2,25,5,3,0,0,0,0,0,9,1,8
2018010082226,1,1,1,2,23,5,3,0,0,0,0,0,9,1,3
2018010082227,1,1,1,1,18,4,3,0,0,0,0,0,3,1,1
2018010082228,1,1,1,1,81,11,2,0,0,0,0,0,9,1,6
2018010082232,1,1,3,1,21,5,3,1,1,0,0,2,0,1,2
2018010082234,1,1,2,2,76,11,3,0,0,2,0,0,8,1,3
2018010082237,1,1,1,1,23,5,3,0,0,0,0,0,9,1,3
2018010082239,1,1,1,1,44,7,3,0,0,0,0,0,1,1,4
2018010082240,2,1,1,1,35,6,2,0,0,0,0,0,1,1,7
2018010082249,2,1,1,1,29,6,3,0,0,0,0,0,4,1,5
2018010082250,1,1,1,1,28,6,3,0,0,0,0,0,1,1,4
2018010082252,2,1,2,2,52,8,3,0,0,2,0,0,9,1,1
2018010082253,1,1,3,2,45,7,3,4,1,0,0,2,0,1,3
2018010082254,1,1,3,1,10,2,3,1,1,0,0,2,0,3,6
2018010082255,1,1,2,2,44,7,3,0,0,0,4,0,11,1,7
2018010082256,1,1,1,1,38,7,3,0,0,0,0,0,9,1,3
2018010082258,1,1,3,2,52,8,3,8,3,0,0,2,0,1,2
2018010082262,1,1,3,2,22,5,3,8,4,0,0,2,0,1,5
2018010082271,1,1,1,1,37,7,3,0,0,0,0,0,4,1,4
2018010082272,1,1,1,2,22,5,3,0,0,0,0,0,1,1,3
2018010082277,1,1,1,1,23,5,3,0,0,0,0,0,4,1,5
2018010082280,1,1,1,1,44,7,2,0,0,0,0,0,5,1,4
2018010082283,1,1,3,1,-1,-1,3,5,3,0,0,2,0,1,7
2018010082289,1,1,2,1,42,7,3,0,0,0,0,0,19,1,8
2018010082290,1,1,2,1,77,11,3,0,0,0,3,0,11,-1,-1
2018010082291,1,1,1,1,23,5,3,0,0,0,0,0,9,1,2
2018010082292,2,1,1,2,21,5,3,0,0,0,0,0,1,1,8
2018010082303,1,1,1,1,50,8,3,0,0,0,0,0,5,1,5
2018010082315,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2018010082325,1,1,1,2,32,6,3,0,0,0,0,0,1,1,3
2018010082327,1,1,1,1,43,7,3,0,0,0,0,0,9,1,2
2018010082332,2,1,1,1,36,7,3,0,0,0,0,0,1,1,1
2018010082342,1,1,1,1,29,6,3,0,0,0,0,0,1,1,6
2018010082345,1,1,3,2,47,8,3,5,3,0,0,2,0,1,6
2018010082352,1,1,1,1,51,8,3,0,0,0,0,0,19,1,7
2018010082353,1,1,1,1,44,7,3,0,0,0,0,0,5,1,3
2018010082354,2,1,1,2,34,6,3,0,0,0,0,0,9,1,2
2018010082354,2,2,3,2,55,8,3,1,3,0,0,2,0,1,4
2018010082355,1,1,1,1,30,6,3,0,0,0,0,0,3,1,2
2018010082355,1,2,3,2,59,9,3,5,3,0,0,2,0,1,3
2018010082360,1,1,1,1,28,6,3,0,0,0,0,0,1,1,2
2018010082377,1,1,3,2,41,7,3,4,1,0,0,2,0,-1,-1
2018010082381,2,1,1,1,24,5,2,0,0,0,0,0,3,-1,-1
2018010082382,1,1,1,2,39,7,3,0,0,0,0,0,9,1,2
2018010082382,2,2,1,2,72,10,3,0,0,0,0,0,9,1,4
2018010082383,1,1,1,1,27,6,3,0,0,0,0,0,9,1,6
2018010082383,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1,4
2018010082396,1,1,2,2,23,5,3,0,0,2,0,0,9,1,3
2018010082399,1,1,1,1,30,6,3,0,0,0,0,0,2,1,2
2018010082400,2,1,1,1,32,6,3,0,0,0,0,0,3,1,4
2018010082402,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,4
2018010082406,1,1,1,1,37,7,3,0,0,0,0,0,3,1,3
2018010082411,1,1,1,1,31,6,3,0,0,0,0,0,3,1,3
2018010082419,2,1,1,1,36,7,3,0,0,0,0,0,2,1,4
2018010082422,1,1,3,2,35,6,3,5,9,0,0,2,0,1,6
2018010082423,1,1,1,1,18,4,3,0,0,0,0,0,3,1,2
2018010082428,1,1,1,2,30,6,3,0,0,0,0,0,1,1,7
2018010082433,2,1,1,1,60,9,3,0,0,0,0,0,3,1,7
2018010082435,2,1,1,1,41,7,3,0,0,0,0,0,4,1,1
2018010082440,1,1,1,2,30,6,2,0,0,0,0,0,9,1,8
2018010082452,1,1,3,1,50,8,3,10,9,0,0,2,0,1,2
2018010082453,1,1,3,2,49,8,3,6,9,0,0,2,0,1,2
2018010082462,2,1,1,1,24,5,3,0,0,0,0,0,3,1,3
2018010082469,1,1,1,2,56,9,3,0,0,0,0,0,9,1,3
2018010082471,1,1,2,2,52,8,3,0,0,0,4,0,11,1,2
2018010082474,1,1,1,1,60,9,3,0,0,0,0,0,1,1,8
2018010082481,1,1,1,1,78,11,3,0,0,0,0,0,9,1,5
2018010082482,1,1,2,1,24,5,3,0,0,1,0,0,9,1,1
2018010082483,2,1,1,1,38,7,2,0,0,0,0,0,5,1,1
2018010082489,2,1,1,1,34,6,3,0,0,0,0,0,9,1,2
2018010082491,1,1,1,2,25,5,3,0,0,0,0,0,1,1,7
2018010082493,1,1,2,1,-1,-1,3,0,0,0,0,0,19,1,8
2018010082494,1,1,1,1,35,6,3,0,0,0,0,0,9,1,5
2018010082494,2,2,1,1,27,6,3,0,0,0,0,0,3,1,3
2018010082495,1,1,3,1,62,9,3,8,1,0,0,2,0,1,7
2018010082497,1,1,1,2,42,7,3,0,0,0,0,0,1,1,5
2018010082499,2,1,1,1,26,6,3,0,0,0,0,0,5,1,5
2018010082500,2,1,1,1,41,7,2,0,0,0,0,0,5,1,4
2018010082501,1,1,1,1,20,4,3,0,0,0,0,0,9,1,5
2018010082502,1,1,1,1,57,9,3,0,0,0,0,0,9,1,3
2018010082502,2,2,1,2,24,5,3,0,0,0,0,0,9,1,3
2018010082502,2,3,2,2,32,6,3,0,0,1,0,0,9,1,2
2018010082504,2,1,1,1,43,7,3,0,0,0,0,0,9,1,8
2018010082505,2,1,1,1,88,11,3,0,0,0,0,0,1,1,7
2018010082506,1,1,1,2,36,7,3,0,0,0,0,0,9,1,7
2018010082508,1,1,1,1,27,6,3,0,0,0,0,0,1,1,8
2018010082510,1,1,1,1,38,7,3,0,0,0,0,0,3,1,2
2018010082511,2,1,1,1,29,6,3,0,0,0,0,0,3,1,5
2018010082517,1,1,1,1,28,6,2,0,0,0,0,0,1,1,4
2018010082518,2,1,1,2,48,8,3,0,0,0,0,0,9,1,6
2018010082519,1,1,2,1,0,1,3,0,0,1,0,0,9,1,1
2018010082524,1,1,2,2,36,7,3,0,0,0,3,0,11,-1,-1
2018010082524,1,2,2,1,2,1,3,0,0,0,4,0,11,1,4
2018010082524,1,3,2,2,53,8,3,0,0,0,3,0,11,1,1
2018010082524,1,4,2,2,24,5,3,0,0,0,3,0,11,1,5
2018010082525,1,1,1,2,26,6,3,0,0,0,0,0,9,1,7
2018010082526,1,1,1,1,24,5,3,0,0,0,0,0,4,1,5
2018010082529,1,1,1,2,37,7,3,0,0,0,0,0,9,1,6
2018010082532,2,1,1,1,20,4,2,0,0,0,0,0,2,1,2
2018010082537,1,1,1,2,28,6,3,0,0,0,0,0,9,1,3
2018010082538,2,1,1,2,42,7,3,0,0,0,0,0,9,1,3
2018010082540,1,1,2,2,25,5,3,0,0,1,0,0,9,1,3
2018010082541,1,1,2,1,21,5,3,0,0,1,0,0,9,1,5
2018010082541,1,2,2,1,21,5,3,0,0,1,0,0,9,1,2
2018010082543,2,1,1,1,30,6,3,0,0,0,0,0,3,1,3
2018010082544,1,1,1,1,42,7,3,0,0,0,0,0,9,1,7
2018010082547,2,1,1,1,52,8,3,0,0,0,0,0,1,1,3
2018010082565,1,1,1,1,36,7,3,0,0,0,0,0,4,1,4
2018010082565,2,2,1,2,48,8,3,0,0,0,0,0,9,1,6
2018010082566,1,1,1,1,49,8,3,0,0,0,0,0,19,1,4
2018010082572,2,1,1,1,48,8,3,0,0,0,0,0,5,1,4
2018010082583,1,1,1,1,34,6,3,0,0,0,0,0,9,1,2
2018010082586,2,1,1,1,53,8,2,0,0,0,0,0,1,1,9
2018010082596,2,1,1,1,50,8,3,0,0,0,0,0,9,1,2
2018010082601,1,1,3,1,18,4,3,10,9,0,0,2,0,1,4
2018010082605,2,1,1,2,26,6,2,0,0,0,0,0,9,1,6
2018010082609,1,1,3,2,37,7,3,10,9,0,0,2,0,1,6
2018010082623,1,1,1,1,37,7,3,0,0,0,0,0,1,1,9
2018010082630,1,1,3,2,62,9,3,5,3,0,0,2,0,1,1
2018010082633,2,1,1,1,13,3,2,0,0,0,0,0,1,1,4
2018010082636,1,1,3,2,51,8,2,1,1,0,0,2,0,1,2
2018010082638,1,1,2,2,85,11,3,0,0,0,3,0,11,1,4
2018010082640,1,1,1,1,33,6,2,0,0,0,0,0,1,1,1
2018010082641,1,1,2,2,25,5,3,0,0,2,0,0,8,1,1
2018010082651,1,1,1,2,31,6,3,0,0,0,0,0,5,1,6
2018010082659,1,1,2,2,69,10,3,0,0,0,3,0,11,1,3
2018010082667,1,1,2,2,80,11,3,0,0,0,3,0,11,1,4
2018010082668,1,1,1,2,27,6,3,0,0,0,0,0,1,1,3
2018010082670,1,1,1,1,32,6,3,0,0,0,0,0,4,1,4
2018010082677,2,1,1,1,20,4,3,0,0,0,0,0,4,1,1
2018010082683,1,1,3,2,53,8,3,1,1,0,0,2,0,1,7
2018010082687,1,1,1,2,33,6,3,0,0,0,0,0,9,1,5
2018010082699,1,1,1,1,46,8,3,0,0,0,0,0,17,1,4
2018010082705,1,1,1,1,16,4,3,0,0,0,0,0,1,-1,-1
2018010082709,1,1,1,2,33,6,3,0,0,0,0,0,9,1,3
2018010082715,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
2018010082729,1,1,1,2,50,8,3,0,0,0,0,0,9,1,7
2018010082736,1,1,2,1,4,1,3,0,0,0,3,0,11,1,2
2018010082742,1,1,3,2,79,11,3,1,1,0,0,2,0,1,4
2018010082745,1,1,3,1,48,8,2,4,1,0,0,2,0,1,7
2018010082753,2,1,1,1,37,7,3,0,0,0,0,0,1,1,4
2018010082755,1,1,1,1,38,7,3,0,0,0,0,0,8,1,3
2018010082755,1,2,2,2,50,8,3,0,0,2,0,0,8,1,10
2018010082758,1,1,1,1,44,7,3,0,0,0,0,0,4,1,9
2018010082761,1,1,1,1,71,10,3,0,0,0,0,0,9,1,7
2018010082762,1,1,1,1,32,6,3,0,0,0,0,0,9,1,4
2018010082762,1,2,2,2,30,6,3,0,0,2,0,0,9,1,4
2018010082762,1,3,2,2,33,6,3,0,0,2,0,0,9,-1,-1
2018010082763,2,1,1,1,42,7,3,0,0,0,0,0,9,1,5
2018010082767,1,1,3,1,21,5,2,5,1,0,0,2,0,1,3
2018010082771,1,1,3,2,19,4,3,6,9,0,0,2,0,1,7
2018010082773,2,1,1,1,30,6,3,0,0,0,0,0,9,1,5
2018010082774,2,1,2,2,13,3,3,0,0,2,0,0,9,1,4
2018010082782,3,1,1,2,39,7,3,0,0,0,0,0,9,1,2
2018010082783,1,1,2,1,44,7,3,0,0,0,4,0,11,1,4
2018010082785,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,2
2018010082788,1,1,1,1,45,7,2,0,0,0,0,0,9,1,5
2018010082788,1,2,2,1,46,8,2,0,0,1,0,0,9,1,3
2018010082789,2,1,1,2,42,7,3,0,0,0,0,0,1,1,4
2018010082790,1,1,1,1,20,4,3,0,0,0,0,0,9,1,3
2018010082793,2,1,1,2,48,8,3,0,0,0,0,0,9,1,2
2018010082795,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2018010082795,2,2,1,2,48,8,3,0,0,0,0,0,9,1,1
2018010082797,2,1,1,1,28,6,3,0,0,0,0,0,4,-1,5
2018010082799,1,1,2,1,20,4,3,0,0,1,0,0,9,1,3
2018010082801,1,1,1,1,35,6,3,0,0,0,0,0,1,1,5
2018010082803,1,1,1,1,31,6,2,0,0,0,0,0,9,1,8
2018010082807,1,1,1,1,21,5,2,0,0,0,0,0,3,1,3
2018010082811,2,1,1,1,22,5,3,0,0,0,0,0,9,1,9
2018010082812,1,1,3,1,47,8,2,4,3,0,0,2,0,-1,-1
2018010082816,1,1,1,1,47,8,2,0,0,0,0,0,1,1,3
2018010082819,1,1,1,1,27,6,3,0,0,0,0,0,9,1,3
2018010082839,1,1,3,1,24,5,3,6,9,0,0,2,0,1,3
2018010082844,2,1,1,2,67,10,3,0,0,0,0,0,9,1,6
2018010082846,1,1,1,1,31,6,3,0,0,0,0,0,9,1,4
2018010082855,2,1,1,1,29,6,3,0,0,0,0,0,5,1,5
2018010082857,2,1,1,1,67,10,3,0,0,0,0,0,9,1,2
2018010082861,1,1,1,1,24,5,3,0,0,0,0,0,3,1,9
2018010082862,1,1,3,2,41,7,2,6,9,0,0,2,0,1,3
2018010082863,1,1,1,1,29,6,3,0,0,0,0,0,1,1,5
2018010082864,1,1,1,1,19,4,3,0,0,0,0,0,3,-1,-1
2018010082871,1,1,1,1,48,8,3,0,0,0,0,0,9,1,1
2018010082873,1,1,1,1,14,3,3,0,0,0,0,0,1,1,3
2018010082885,1,1,1,1,57,9,3,0,0,0,0,0,9,1,3
2018010082888,2,1,1,1,30,6,3,0,0,0,0,0,4,1,8
2018010082893,1,1,1,1,23,5,3,0,0,0,0,0,9,1,3
2018010082894,1,1,3,1,77,11,3,1,3,0,0,2,0,1,7
2018010082901,1,1,3,2,58,9,3,1,1,0,0,2,0,1,4
2018010082908,1,1,1,2,64,9,2,0,0,0,0,0,9,1,7
2018010082909,1,1,1,2,34,6,3,0,0,0,0,0,9,1,2
2018010082910,1,1,1,2,41,7,3,0,0,0,0,0,9,1,2
2018010082911,1,1,3,2,37,7,3,10,9,0,0,2,0,1,4
2018010082916,1,1,2,1,44,7,2,0,0,0,4,0,11,1,2
2018010082919,1,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2018010082920,2,1,1,2,43,7,3,0,0,0,0,0,1,1,10
2018010082934,1,1,1,2,36,7,3,0,0,0,0,0,9,1,10
2018010082942,1,1,3,1,75,10,3,5,3,0,0,2,0,1,2
2018010082943,1,1,3,1,29,6,3,6,9,0,0,2,0,1,3
2018010082944,1,1,2,1,56,9,3,0,0,0,1,0,11,1,3
2018010082946,2,1,1,1,25,5,3,0,0,0,0,0,1,1,3
2018010082948,2,1,1,2,51,8,3,0,0,0,0,0,9,1,6
2018010082950,1,1,1,1,39,7,3,0,0,0,0,0,5,1,6
2018010082957,1,1,3,1,29,6,3,5,3,0,0,2,0,-1,-1
2018010082958,1,1,1,2,19,4,3,0,0,0,0,0,9,1,4
2018010082963,2,1,1,1,78,11,3,0,0,0,0,0,9,1,3
2018010082975,1,1,1,2,55,8,3,0,0,0,0,0,1,1,10
2018010082977,1,1,1,1,35,6,3,0,0,0,0,0,1,1,3
2018010082979,1,1,3,1,19,4,3,10,9,0,0,2,0,1,4
2018010082980,1,1,1,1,31,6,3,0,0,0,0,0,9,1,2
2018010082980,1,2,2,1,31,6,3,0,0,-1,0,0,9,1,8
2018010082980,1,3,2,1,-1,-1,3,0,0,-1,0,0,9,-1,-1
2018010082984,1,1,1,1,25,5,3,0,0,0,0,0,3,-1,-1
2018010082988,1,1,3,1,18,4,3,5,1,0,0,2,0,1,1
2018010082990,3,1,1,2,22,5,3,0,0,0,0,0,9,1,8
2018010082995,2,1,2,2,25,5,3,0,0,1,0,0,9,1,4
2018010083005,1,1,1,1,29,6,3,0,0,0,0,0,1,1,5
2018010083007,1,1,1,1,34,6,3,0,0,0,0,0,3,1,2
2018010083008,1,1,3,2,64,9,3,9,5,0,0,2,0,1,2
2018010083013,1,1,1,1,26,6,3,0,0,0,0,0,5,1,5
2018010083014,1,1,1,2,34,6,3,0,0,0,0,0,9,1,4
2018010083015,1,1,2,1,13,3,3,0,0,0,4,0,11,1,7
2018010083016,1,1,2,2,27,6,2,0,0,0,2,0,11,1,3
2018010083022,1,1,3,1,27,6,3,9,7,0,0,2,0,1,1
2018010083023,1,1,3,1,17,4,3,1,1,0,0,2,0,-1,-1
2018010083027,2,1,1,1,58,9,3,0,0,0,0,0,3,1,1
2018010083029,1,1,1,2,26,6,3,0,0,0,0,0,9,1,8
2018010083030,1,1,1,1,56,9,3,0,0,0,0,0,5,1,4
2018010083032,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2018010083039,1,1,3,1,20,4,2,1,3,0,0,2,0,-1,-1
2018010083043,1,1,1,1,46,8,3,0,0,0,0,0,19,1,6
2018010083049,2,1,1,1,26,6,3,0,0,0,0,0,2,1,2
2018010083050,1,1,1,1,50,8,3,0,0,0,0,0,9,1,9
2018010083050,2,2,2,2,46,8,3,0,0,1,0,0,9,1,9
2018010083051,1,1,3,2,13,3,3,1,3,0,0,2,0,-1,-1
2018010083052,2,1,3,2,59,9,3,10,9,0,0,2,0,-1,-1
2018010083053,2,1,1,1,18,4,2,0,0,0,0,0,3,1,2
2018010083054,1,1,2,2,60,9,3,0,0,1,0,0,9,-1,-1
2018010083056,1,1,1,1,36,7,3,0,0,0,0,0,9,2,8
2018010083058,1,1,1,2,35,6,3,0,0,0,0,0,9,1,5
2018010083059,1,1,1,2,19,4,3,0,0,0,0,0,9,1,3
2018010083059,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1,2
2018010083062,1,1,2,2,26,6,3,0,0,1,0,0,9,-1,-1
2018010083064,1,1,1,1,34,6,3,0,0,0,0,0,1,1,7
2018010083064,1,2,3,1,58,9,2,7,9,0,0,2,0,1,5
2018010083071,1,1,1,2,31,6,3,0,0,0,0,0,9,1,8
2018010083072,1,1,1,2,34,6,3,0,0,0,0,0,9,1,3
2018010083073,1,1,1,1,52,8,2,0,0,0,0,0,9,1,4
2018010083076,1,1,1,2,37,7,3,0,0,0,0,0,9,1,8
2018010083085,1,1,1,1,19,4,2,0,0,0,0,0,4,-1,-1
2018010083085,1,2,2,1,19,4,2,0,0,0,0,0,4,-1,-1
2018010083093,1,1,1,2,37,7,2,0,0,0,0,0,9,1,2
2018010083098,1,1,3,1,61,9,2,5,1,0,0,2,0,1,2
2018010083099,2,1,1,1,46,8,3,0,0,0,0,0,1,1,5
2018010083110,1,1,1,1,42,7,3,0,0,0,0,0,1,1,9
2018010083113,1,1,1,1,28,6,3,0,0,0,0,0,1,1,2
2018010083117,1,1,1,1,30,6,3,0,0,0,0,0,9,1,3
2018010083119,1,1,1,1,39,7,3,0,0,0,0,0,9,1,2
2018010083121,1,1,1,1,31,6,3,0,0,0,0,0,1,1,3
2018010083123,1,1,3,1,10,2,3,5,2,0,0,2,0,1,2
2018010083134,1,1,1,2,42,7,3,0,0,0,0,0,9,1,2
2018010083137,2,1,1,1,25,5,3,0,0,0,0,0,4,1,1
2018010083139,1,1,3,1,19,4,3,1,3,0,0,2,0,1,2
2018010083148,1,1,3,1,-1,-1,3,10,9,0,0,2,0,-1,-1
2018010083153,2,1,1,1,27,6,3,0,0,0,0,0,1,1,6
2018010083154,1,1,1,1,29,6,3,0,0,0,0,0,5,1,8
2018010083160,1,1,3,1,57,9,2,1,1,0,0,2,0,-1,-1
2018010083166,1,1,1,1,42,7,3,0,0,0,0,0,3,1,1
2018010083169,1,1,1,1,50,8,3,0,0,0,0,0,9,1,5
2018010083169,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1,5
2018010083182,1,1,1,1,48,8,3,0,0,0,0,0,1,1,4
2018010083183,1,1,1,1,47,8,3,0,0,0,0,0,5,1,8
2018010083184,1,1,1,1,48,8,3,0,0,0,0,0,9,1,2
2018010083190,2,1,1,1,23,5,3,0,0,0,0,0,2,1,1
2018010083195,1,1,1,2,19,4,3,0,0,0,0,0,9,1,2
2018010083205,1,1,1,1,30,6,3,0,0,0,0,0,9,1,6
2018010083206,1,1,1,1,49,8,3,0,0,0,0,0,9,1,3
2018010083217,1,1,3,2,91,11,3,5,1,0,0,2,0,1,6
2018010083220,1,1,3,2,25,5,3,1,1,0,0,2,0,1,1
2018010083229,1,1,3,2,51,8,3,10,3,0,0,2,0,1,2
2018010083231,1,1,3,1,30,6,3,6,9,0,0,2,0,1,9
2018010083234,1,1,1,2,27,6,3,0,0,0,0,0,9,1,2
2018010083236,2,1,1,1,42,7,3,0,0,0,0,0,9,1,3
2018010083236,3,2,1,1,64,9,3,0,0,0,0,0,9,1,2
2018010083236,4,3,1,1,38,7,3,0,0,0,0,0,9,1,2
2018010083237,1,1,3,1,81,11,3,1,9,0,0,2,0,1,3
2018010083238,1,1,3,1,20,4,3,10,3,0,0,2,0,1,1
2018010083240,1,1,3,1,4,1,2,6,9,0,0,2,0,1,3
2018010083245,2,1,1,1,57,9,3,0,0,0,0,0,1,1,1
2018010083246,2,1,1,1,27,6,2,0,0,0,0,0,3,1,5
2018010083248,1,1,1,1,37,7,3,0,0,0,0,0,5,1,5
2018010083250,1,1,2,1,35,6,3,0,0,1,0,0,9,1,3
2018010083250,2,2,1,1,25,5,2,0,0,0,0,0,3,1,1
2018010083251,1,1,3,2,26,6,3,4,1,0,0,2,0,1,2
2018010083254,1,1,1,1,28,6,3,0,0,0,0,0,9,1,8
2018010083254,2,2,1,1,69,10,3,0,0,0,0,0,9,1,5
2018010083258,2,1,1,1,43,7,3,0,0,0,0,0,19,1,5
2018010083259,1,1,3,2,45,7,3,1,3,0,0,2,0,1,10
2018010083260,1,1,3,1,24,5,3,1,1,0,0,2,0,1,2
2018010083261,1,1,1,1,45,7,2,0,0,0,0,0,5,1,10
2018010083264,1,1,1,1,29,6,2,0,0,0,0,0,1,1,5
2018010083265,1,1,1,1,40,7,3,0,0,0,0,0,3,1,2
2018010083266,1,1,3,1,44,7,3,10,9,0,0,2,0,1,2
2018010083266,1,2,1,1,22,5,3,0,0,0,0,0,1,1,2
2018010083267,2,1,1,1,27,6,3,0,0,0,0,0,9,1,4
2018010083269,1,1,1,1,24,5,3,0,0,0,0,0,9,1,5
2018010083269,2,2,1,2,27,6,3,0,0,0,0,0,9,1,8
2018010083272,1,1,1,1,44,7,3,0,0,0,0,0,3,1,2
2018010083275,1,1,2,1,81,11,3,0,0,1,0,0,9,1,10
2018010083280,1,1,3,2,34,6,3,4,1,0,0,2,0,1,3
2018010083282,2,1,1,2,53,8,2,0,0,0,0,0,5,1,8
2018010083283,1,1,3,1,61,9,3,5,9,0,0,2,0,1,3
2018010083285,1,1,1,1,26,6,3,0,0,0,0,0,1,1,3
2018010083285,1,2,3,1,28,6,3,5,1,0,0,2,0,1,2
2018010083287,1,1,3,1,20,4,3,5,3,0,0,2,0,1,7
2018010083288,1,1,1,1,29,6,3,0,0,0,0,0,4,1,6
2018010083290,2,1,1,1,26,6,3,0,0,0,0,0,3,1,3
2018010083292,2,1,1,1,26,6,3,0,0,0,0,0,2,1,5
2018010083294,1,1,2,2,33,6,3,0,0,0,3,0,11,1,6
2018010083298,2,1,1,1,21,5,3,0,0,0,0,0,1,1,2
2018010083300,2,1,1,1,19,4,3,0,0,0,0,0,2,1,3
2018010083301,2,1,1,2,28,6,3,0,0,0,0,0,9,1,5
2018010083301,2,2,2,1,26,6,3,0,0,1,0,0,9,1,5
2018010083306,1,1,1,1,24,5,3,0,0,0,0,0,1,1,6
2018010083309,1,1,1,1,31,6,2,0,0,0,0,0,3,1,4
2018010083310,1,1,1,1,28,6,2,0,0,0,0,0,9,1,3
2018010083311,2,1,1,1,26,6,3,0,0,0,0,0,8,1,1
2018010083312,2,1,1,1,32,6,3,0,0,0,0,0,1,1,2
2018010083315,1,1,1,1,35,6,2,0,0,0,0,0,20,1,3
2018010083316,2,1,2,2,44,7,3,0,0,1,0,0,9,1,2
2018010083316,2,2,2,2,28,6,3,0,0,2,0,0,9,1,4
2018010083317,1,1,1,1,50,8,2,0,0,0,0,0,3,1,3
2018010083318,2,1,1,1,54,8,3,0,0,0,0,0,1,1,2
2018010083319,1,1,2,1,74,10,2,0,0,0,2,0,11,1,10
2018010083323,1,1,1,1,39,7,3,0,0,0,0,0,9,1,3
2018010083333,2,1,1,1,32,6,3,0,0,0,0,0,1,1,6
2018010083334,1,1,2,2,20,4,3,0,0,0,3,0,11,1,2
2018010083334,1,2,2,2,38,7,3,0,0,0,3,0,11,1,2
2018010083337,1,1,3,2,47,8,2,1,1,0,0,2,0,1,6
2018010083338,1,1,1,1,35,6,3,0,0,0,0,0,9,1,4
2018010083338,1,2,2,2,36,7,3,0,0,1,0,0,9,1,3
2018010083338,2,3,1,2,24,5,3,0,0,0,0,0,9,1,2
2018010083338,3,4,1,2,24,5,3,0,0,0,0,0,9,3,7
2018010083338,4,5,1,2,52,8,3,0,0,0,0,0,9,1,3
2018010083338,5,6,1,1,38,7,3,0,0,0,0,0,9,1,9
2018010083339,1,1,1,1,41,7,3,0,0,0,0,0,9,1,6
2018010083341,2,1,1,1,36,7,3,0,0,0,0,0,3,1,6
